Node Number,X Location (in),Y Location (in),Z Location (in)
890,10.526,0.46601,0.1
891,10.687,0.4661,0.1
892,10.847,0.4662,0.1
893,11.008,0.46629,0.1
894,11.168,0.46638,0.1
895,11.328,0.46647,0.1
896,11.489,0.46656,0.1
897,11.649,0.46665,0.1
898,11.81,0.46674,0.1
899,11.97,0.46684,0.1
900,12.13,0.46693,0.1
901,12.291,0.46702,0.1
902,12.451,0.46711,0.1
903,12.612,0.4672,0.1
904,12.772,0.46729,0.1
905,12.932,0.46738,0.1
906,13.093,0.46747,0.1
907,13.253,0.46757,0.1
908,13.414,0.46766,0.1
909,13.574,0.46775,0.1
910,13.734,0.46784,0.1
911,13.895,0.46793,0.1
912,14.055,0.46802,0.1
913,14.216,0.46811,0.1
914,14.376,0.4682,0.1
915,14.536,0.4683,0.1
916,14.697,0.46839,0.1
917,14.857,0.46848,0.1
918,15.018,0.46857,0.1
919,15.178,0.46866,0.1
920,15.338,0.46875,0.1
921,15.499,0.46884,0.1
922,15.659,0.46894,0.1
923,15.82,0.46903,0.1
924,15.98,0.46912,0.1
925,16.14,0.46921,0.1
926,16.301,0.4693,0.1
927,16.461,0.46939,0.1
928,16.622,0.46948,0.1
929,16.782,0.46957,0.1
930,16.942,0.46967,0.1
931,17.103,0.46976,0.1
932,17.263,0.46985,0.1
933,17.424,0.46994,0.1
934,17.584,0.47003,0.1
935,17.744,0.47012,0.1
936,17.905,0.47021,0.1
937,18.065,0.47031,0.1
938,18.226,0.4704,0.1
939,18.386,0.47049,0.1
940,18.546,0.47058,0.1
941,18.707,0.47067,0.1
942,18.867,0.47076,0.1
943,19.028,0.47085,0.1
944,19.188,0.47094,0.1
945,19.348,0.47104,0.1
946,19.509,0.47113,0.1
947,19.669,0.47122,0.1
948,19.83,0.47131,0.1
949,19.99,0.4714,0.1
950,20.15,0.47149,0.1
951,20.311,0.47158,0.1
952,20.471,0.47168,0.1
953,20.632,0.47177,0.1
954,20.792,0.47186,0.1
955,20.952,0.47195,0.1
956,21.113,0.47204,0.1
957,21.273,0.47213,0.1
958,21.434,0.47222,0.1
959,21.594,0.47231,0.1
960,21.754,0.47241,0.1
961,21.915,0.4725,0.1
962,22.075,0.47259,0.1
963,22.236,0.47268,0.1
964,22.396,0.47277,0.1
965,22.556,0.47286,0.1
966,22.717,0.47295,0.1
967,22.877,0.47304,0.1
968,23.038,0.47314,0.1
969,23.198,0.47323,0.1
970,23.358,0.47332,0.1
971,23.519,0.47341,0.1
972,23.679,0.4735,0.1
973,23.84,0.47359,0.1
974,2.8271,0.61551,0.1
975,2.9875,0.61563,0.1
976,3.1479,0.61575,0.1
977,3.3083,0.61587,0.1
978,3.4687,0.61599,0.1
979,3.6291,0.61612,0.1
980,3.7895,0.61624,0.1
981,3.9499,0.61636,0.1
982,4.1103,0.61648,0.1
983,4.2707,0.6166,0.1
984,4.4311,0.61672,0.1
985,4.5915,0.61685,0.1
986,4.7519,0.61697,0.1
987,4.9123,0.61709,0.1
988,5.0727,0.61721,0.1
989,5.2331,0.61733,0.1
990,5.3935,0.61745,0.1
991,5.5539,0.61758,0.1
992,5.7143,0.6177,0.1
993,5.8747,0.61782,0.1
994,6.0351,0.61794,0.1
995,6.1955,0.61806,0.1
996,6.3559,0.61819,0.1
997,6.5163,0.61831,0.1
998,6.6767,0.61843,0.1
999,6.8371,0.61855,0.1
1000,6.9975,0.61867,0.1
1001,7.1579,0.61879,0.1
1002,7.3183,0.61892,0.1
1003,7.4787,0.61904,0.1
1004,7.6391,0.61916,0.1
1005,7.7995,0.61928,0.1
1006,7.9599,0.6194,0.1
1007,8.1203,0.61952,0.1
1008,8.2807,0.61965,0.1
1009,8.4411,0.61977,0.1
1010,8.6015,0.61989,0.1
1011,8.7619,0.62001,0.1
1012,8.9223,0.62013,0.1
1013,9.0827,0.62026,0.1
1014,9.2431,0.62038,0.1
1015,9.4035,0.6205,0.1
1016,9.5639,0.62062,0.1
1017,9.7243,0.62074,0.1
1018,9.8847,0.62086,0.1
1019,10.045,0.62099,0.1
1020,10.206,0.62111,0.1
1021,10.366,0.62123,0.1
1022,10.526,0.62135,0.1
1023,10.687,0.62147,0.1
1024,10.847,0.62159,0.1
1025,11.008,0.62172,0.1
1026,11.168,0.62184,0.1
1027,11.328,0.62196,0.1
1028,11.489,0.62208,0.1
1029,11.649,0.6222,0.1
1030,11.81,0.62233,0.1
1031,11.97,0.62245,0.1
1032,12.13,0.62257,0.1
1033,12.291,0.62269,0.1
1034,12.451,0.62281,0.1
1035,12.612,0.62293,0.1
1036,12.772,0.62306,0.1
1037,12.932,0.62318,0.1
1038,13.093,0.6233,0.1
1039,13.253,0.62342,0.1
1040,13.414,0.62354,0.1
1041,13.574,0.62366,0.1
1042,13.734,0.62379,0.1
1043,13.895,0.62391,0.1
1044,14.055,0.62403,0.1
1045,14.216,0.62415,0.1
1046,14.376,0.62427,0.1
1047,14.536,0.6244,0.1
1048,14.697,0.62452,0.1
1049,14.857,0.62464,0.1
1050,15.018,0.62476,0.1
1051,15.178,0.62488,0.1
1052,15.338,0.625,0.1
1053,15.499,0.62513,0.1
1054,15.659,0.62525,0.1
1055,15.82,0.62537,0.1
1056,15.98,0.62549,0.1
1057,16.14,0.62561,0.1
1058,16.301,0.62573,0.1
1059,16.461,0.62586,0.1
1060,16.622,0.62598,0.1
1061,16.782,0.6261,0.1
1062,16.942,0.62622,0.1
1063,17.103,0.62634,0.1
1064,17.263,0.62646,0.1
1065,17.424,0.62659,0.1
1066,17.584,0.62671,0.1
1067,17.744,0.62683,0.1
1068,17.905,0.62695,0.1
1069,18.065,0.62707,0.1
1070,18.226,0.6272,0.1
1071,18.386,0.62732,0.1
1072,18.546,0.62744,0.1
1073,18.707,0.62756,0.1
1074,18.867,0.62768,0.1
1075,19.028,0.6278,0.1
1076,19.188,0.62793,0.1
1077,19.348,0.62805,0.1
1078,19.509,0.62817,0.1
1079,19.669,0.62829,0.1
1080,19.83,0.62841,0.1
1081,19.99,0.62853,0.1
1082,20.15,0.62866,0.1
1083,20.311,0.62878,0.1
1084,20.471,0.6289,0.1
1085,20.632,0.62902,0.1
1086,20.792,0.62914,0.1
1087,20.952,0.62927,0.1
1088,21.113,0.62939,0.1
1089,21.273,0.62951,0.1
1090,21.434,0.62963,0.1
1091,21.594,0.62975,0.1
1092,21.754,0.62987,0.1
1093,21.915,0.63,0.1
1094,22.075,0.63012,0.1
1095,22.236,0.63024,0.1
1096,22.396,0.63036,0.1
1097,22.556,0.63048,0.1
1098,22.717,0.6306,0.1
1099,22.877,0.63073,0.1
1100,23.038,0.63085,0.1
1101,23.198,0.63097,0.1
1102,23.358,0.63109,0.1
1103,23.519,0.63121,0.1
1104,23.679,0.63134,0.1
1105,23.84,0.63146,0.1
1106,2.8271,0.76938,0.1
1107,2.9875,0.76954,0.1
1108,3.1479,0.76969,0.1
1109,3.3083,0.76984,0.1
1110,3.4687,0.76999,0.1
1111,3.6291,0.77014,0.1
1112,3.7895,0.7703,0.1
1113,3.9499,0.77045,0.1
1114,4.1103,0.7706,0.1
1115,4.2707,0.77075,0.1
1116,4.4311,0.77091,0.1
1117,4.5915,0.77106,0.1
1118,4.7519,0.77121,0.1
1119,4.9123,0.77136,0.1
1120,5.0727,0.77151,0.1
1121,5.2331,0.77167,0.1
1122,5.3935,0.77182,0.1
1123,5.5539,0.77197,0.1
1124,5.7143,0.77212,0.1
1125,5.8747,0.77227,0.1
1126,6.0351,0.77243,0.1
1127,6.1955,0.77258,0.1
1128,6.3559,0.77273,0.1
1129,6.5163,0.77288,0.1
1130,6.6767,0.77304,0.1
1131,6.8371,0.77319,0.1
1132,6.9975,0.77334,0.1
1133,7.1579,0.77349,0.1
1134,7.3183,0.77364,0.1
1135,7.4787,0.7738,0.1
1136,7.6391,0.77395,0.1
1137,7.7995,0.7741,0.1
1138,7.9599,0.77425,0.1
1139,8.1203,0.77441,0.1
1140,8.2807,0.77456,0.1
1141,8.4411,0.77471,0.1
1142,8.6015,0.77486,0.1
1143,8.7619,0.77501,0.1
1144,8.9223,0.77517,0.1
1145,9.0827,0.77532,0.1
1146,9.2431,0.77547,0.1
1147,9.4035,0.77562,0.1
1148,9.5639,0.77578,0.1
1149,9.7243,0.77593,0.1
1150,9.8847,0.77608,0.1
1151,10.045,0.77623,0.1
1152,10.206,0.77638,0.1
1153,10.366,0.77654,0.1
1154,10.526,0.77669,0.1
1155,10.687,0.77684,0.1
1156,10.847,0.77699,0.1
1157,11.008,0.77715,0.1
1158,11.168,0.7773,0.1
1159,11.328,0.77745,0.1
1160,11.489,0.7776,0.1
1161,11.649,0.77775,0.1
1162,11.81,0.77791,0.1
1163,11.97,0.77806,0.1
1164,12.13,0.77821,0.1
1165,12.291,0.77836,0.1
1166,12.451,0.77852,0.1
1167,12.612,0.77867,0.1
1168,12.772,0.77882,0.1
1169,12.932,0.77897,0.1
1170,13.093,0.77912,0.1
1171,13.253,0.77928,0.1
1172,13.414,0.77943,0.1
1173,13.574,0.77958,0.1
1174,13.734,0.77973,0.1
1175,13.895,0.77988,0.1
1176,14.055,0.78004,0.1
1177,14.216,0.78019,0.1
1178,14.376,0.78034,0.1
1179,14.536,0.78049,0.1
1180,14.697,0.78065,0.1
1181,14.857,0.7808,0.1
1182,15.018,0.78095,0.1
1183,15.178,0.7811,0.1
1184,15.338,0.78125,0.1
1185,15.499,0.78141,0.1
1186,15.659,0.78156,0.1
1187,15.82,0.78171,0.1
1188,15.98,0.78186,0.1
1189,16.14,0.78202,0.1
1190,16.301,0.78217,0.1
1191,16.461,0.78232,0.1
1192,16.622,0.78247,0.1
1193,16.782,0.78262,0.1
1194,16.942,0.78278,0.1
1195,17.103,0.78293,0.1
1196,17.263,0.78308,0.1
1197,17.424,0.78323,0.1
1198,17.584,0.78339,0.1
1199,17.744,0.78354,0.1
1200,17.905,0.78369,0.1
1201,18.065,0.78384,0.1
1202,18.226,0.78399,0.1
1203,18.386,0.78415,0.1
1204,18.546,0.7843,0.1
1205,18.707,0.78445,0.1
1206,18.867,0.7846,0.1
1207,19.028,0.78476,0.1
1208,19.188,0.78491,0.1
1209,19.348,0.78506,0.1
1210,19.509,0.78521,0.1
1211,19.669,0.78536,0.1
1212,19.83,0.78552,0.1
1213,19.99,0.78567,0.1
1214,20.15,0.78582,0.1
1215,20.311,0.78597,0.1
1216,20.471,0.78613,0.1
1217,20.632,0.78628,0.1
1218,20.792,0.78643,0.1
1219,20.952,0.78658,0.1
1220,21.113,0.78673,0.1
1221,21.273,0.78689,0.1
1222,21.434,0.78704,0.1
1223,21.594,0.78719,0.1
1224,21.754,0.78734,0.1
1225,21.915,0.7875,0.1
1226,22.075,0.78765,0.1
1227,22.236,0.7878,0.1
1228,22.396,0.78795,0.1
1229,22.556,0.7881,0.1
1230,22.717,0.78826,0.1
1231,22.877,0.78841,0.1
1232,23.038,0.78856,0.1
1233,23.198,0.78871,0.1
1234,23.358,0.78886,0.1
1235,23.519,0.78902,0.1
1236,23.679,0.78917,0.1
1237,23.84,0.78932,0.1
1238,2.8271,0.92326,0.1
1239,2.9875,0.92344,0.1
1240,3.1479,0.92362,0.1
1241,3.3083,0.92381,0.1
1242,3.4687,0.92399,0.1
1243,3.6291,0.92417,0.1
1244,3.7895,0.92436,0.1
1245,3.9499,0.92454,0.1
1246,4.1103,0.92472,0.1
1247,4.2707,0.9249,0.1
1248,4.4311,0.92509,0.1
1249,4.5915,0.92527,0.1
1250,4.7519,0.92545,0.1
1251,4.9123,0.92563,0.1
1252,5.0727,0.92582,0.1
1253,5.2331,0.926,0.1
1254,5.3935,0.92618,0.1
1255,5.5539,0.92636,0.1
1256,5.7143,0.92655,0.1
1257,5.8747,0.92673,0.1
1258,6.0351,0.92691,0.1
1259,6.1955,0.9271,0.1
1260,6.3559,0.92728,0.1
1261,6.5163,0.92746,0.1
1262,6.6767,0.92764,0.1
1263,6.8371,0.92783,0.1
1264,6.9975,0.92801,0.1
1265,7.1579,0.92819,0.1
1266,7.3183,0.92837,0.1
1267,7.4787,0.92856,0.1
1268,7.6391,0.92874,0.1
1269,7.7995,0.92892,0.1
1270,7.9599,0.9291,0.1
1271,8.1203,0.92929,0.1
1272,8.2807,0.92947,0.1
1273,8.4411,0.92965,0.1
1274,8.6015,0.92983,0.1
1275,8.7619,0.93002,0.1
1276,8.9223,0.9302,0.1
1277,9.0827,0.93038,0.1
1278,9.2431,0.93057,0.1
1279,9.4035,0.93075,0.1
1280,9.5639,0.93093,0.1
1281,9.7243,0.93111,0.1
1282,9.8847,0.9313,0.1
1283,10.045,0.93148,0.1
1284,10.206,0.93166,0.1
1285,10.366,0.93184,0.1
1286,10.526,0.93203,0.1
1287,10.687,0.93221,0.1
1288,10.847,0.93239,0.1
1289,11.008,0.93257,0.1
1290,11.168,0.93276,0.1
1291,11.328,0.93294,0.1
1292,11.489,0.93312,0.1
1293,11.649,0.9333,0.1
1294,11.81,0.93349,0.1
1295,11.97,0.93367,0.1
1296,12.13,0.93385,0.1
1297,12.291,0.93404,0.1
1298,12.451,0.93422,0.1
1299,12.612,0.9344,0.1
1300,12.772,0.93458,0.1
1301,12.932,0.93477,0.1
1302,13.093,0.93495,0.1
1303,13.253,0.93513,0.1
1304,13.414,0.93531,0.1
1305,13.574,0.9355,0.1
1306,13.734,0.93568,0.1
1307,13.895,0.93586,0.1
1308,14.055,0.93604,0.1
1309,14.216,0.93623,0.1
1310,14.376,0.93641,0.1
1311,14.536,0.93659,0.1
1312,14.697,0.93678,0.1
1313,14.857,0.93696,0.1
1314,15.018,0.93714,0.1
1315,15.178,0.93732,0.1
1316,15.338,0.93751,0.1
1317,15.499,0.93769,0.1
1318,15.659,0.93787,0.1
1319,15.82,0.93805,0.1
1320,15.98,0.93824,0.1
1321,16.14,0.93842,0.1
1322,16.301,0.9386,0.1
1323,16.461,0.93878,0.1
1324,16.622,0.93897,0.1
1325,16.782,0.93915,0.1
1326,16.942,0.93933,0.1
1327,17.103,0.93951,0.1
1328,17.263,0.9397,0.1
1329,17.424,0.93988,0.1
1330,17.584,0.94006,0.1
1331,17.744,0.94025,0.1
1332,17.905,0.94043,0.1
1333,18.065,0.94061,0.1
1334,18.226,0.94079,0.1
1335,18.386,0.94098,0.1
1336,18.546,0.94116,0.1
1337,18.707,0.94134,0.1
1338,18.867,0.94152,0.1
1339,19.028,0.94171,0.1
1340,19.188,0.94189,0.1
1341,19.348,0.94207,0.1
1342,19.509,0.94225,0.1
1343,19.669,0.94244,0.1
1344,19.83,0.94262,0.1
1345,19.99,0.9428,0.1
1346,20.15,0.94298,0.1
1347,20.311,0.94317,0.1
1348,20.471,0.94335,0.1
1349,20.632,0.94353,0.1
1350,20.792,0.94372,0.1
1351,20.952,0.9439,0.1
1352,21.113,0.94408,0.1
1353,21.273,0.94426,0.1
1354,21.434,0.94445,0.1
1355,21.594,0.94463,0.1
1356,21.754,0.94481,0.1
1357,21.915,0.94499,0.1
1358,22.075,0.94518,0.1
1359,22.236,0.94536,0.1
1360,22.396,0.94554,0.1
1361,22.556,0.94572,0.1
1362,22.717,0.94591,0.1
1363,22.877,0.94609,0.1
1364,23.038,0.94627,0.1
1365,23.198,0.94646,0.1
1366,23.358,0.94664,0.1
1367,23.519,0.94682,0.1
1368,23.679,0.947,0.1
1369,23.84,0.94719,0.1
1370,2.8271,1.0771,0.1
1371,2.9875,1.0773,0.1
1372,3.1479,1.0776,0.1
1373,3.3083,1.0778,0.1
1374,3.4687,1.078,0.1
1375,3.6291,1.0782,0.1
1376,3.7895,1.0784,0.1
1377,3.9499,1.0786,0.1
1378,4.1103,1.0788,0.1
1379,4.2707,1.0791,0.1
1380,4.4311,1.0793,0.1
1381,4.5915,1.0795,0.1
1382,4.7519,1.0797,0.1
1383,4.9123,1.0799,0.1
1384,5.0727,1.0801,0.1
1385,5.2331,1.0803,0.1
1386,5.3935,1.0805,0.1
1387,5.5539,1.0808,0.1
1388,5.7143,1.081,0.1
1389,5.8747,1.0812,0.1
1390,6.0351,1.0814,0.1
1391,6.1955,1.0816,0.1
1392,6.3559,1.0818,0.1
1393,6.5163,1.082,0.1
1394,6.6767,1.0823,0.1
1395,6.8371,1.0825,0.1
1396,6.9975,1.0827,0.1
1397,7.1579,1.0829,0.1
1398,7.3183,1.0831,0.1
1399,7.4787,1.0833,0.1
1400,7.6391,1.0835,0.1
1401,7.7995,1.0837,0.1
1402,7.9599,1.084,0.1
1403,8.1203,1.0842,0.1
1404,8.2807,1.0844,0.1
1405,8.4411,1.0846,0.1
1406,8.6015,1.0848,0.1
1407,8.7619,1.085,0.1
1408,8.9223,1.0852,0.1
1409,9.0827,1.0854,0.1
1410,9.2431,1.0857,0.1
1411,9.4035,1.0859,0.1
1412,9.5639,1.0861,0.1
1413,9.7243,1.0863,0.1
1414,9.8847,1.0865,0.1
1415,10.045,1.0867,0.1
1416,10.206,1.0869,0.1
1417,10.366,1.0872,0.1
1418,10.526,1.0874,0.1
1419,10.687,1.0876,0.1
1420,10.847,1.0878,0.1
1421,11.008,1.088,0.1
1422,11.168,1.0882,0.1
1423,11.328,1.0884,0.1
1424,11.489,1.0886,0.1
1425,11.649,1.0889,0.1
1426,11.81,1.0891,0.1
1427,11.97,1.0893,0.1
1428,12.13,1.0895,0.1
1429,12.291,1.0897,0.1
1430,12.451,1.0899,0.1
1431,12.612,1.0901,0.1
1432,12.772,1.0903,0.1
1433,12.932,1.0906,0.1
1434,13.093,1.0908,0.1
1435,13.253,1.091,0.1
1436,13.414,1.0912,0.1
1437,13.574,1.0914,0.1
1438,13.734,1.0916,0.1
1439,13.895,1.0918,0.1
1440,14.055,1.0921,0.1
1441,14.216,1.0923,0.1
1442,14.376,1.0925,0.1
1443,14.536,1.0927,0.1
1444,14.697,1.0929,0.1
1445,14.857,1.0931,0.1
1446,15.018,1.0933,0.1
1447,15.178,1.0935,0.1
1448,15.338,1.0938,0.1
1449,15.499,1.094,0.1
1450,15.659,1.0942,0.1
1451,15.82,1.0944,0.1
1452,15.98,1.0946,0.1
1453,16.14,1.0948,0.1
1454,16.301,1.095,0.1
1455,16.461,1.0952,0.1
1456,16.622,1.0955,0.1
1457,16.782,1.0957,0.1
1458,16.942,1.0959,0.1
1459,17.103,1.0961,0.1
1460,17.263,1.0963,0.1
1461,17.424,1.0965,0.1
1462,17.584,1.0967,0.1
1463,17.744,1.097,0.1
1464,17.905,1.0972,0.1
1465,18.065,1.0974,0.1
1466,18.226,1.0976,0.1
1467,18.386,1.0978,0.1
1468,18.546,1.098,0.1
1469,18.707,1.0982,0.1
1470,18.867,1.0984,0.1
1471,19.028,1.0987,0.1
1472,19.188,1.0989,0.1
1473,19.348,1.0991,0.1
1474,19.509,1.0993,0.1
1475,19.669,1.0995,0.1
1476,19.83,1.0997,0.1
1477,19.99,1.0999,0.1
1478,20.15,1.1001,0.1
1479,20.311,1.1004,0.1
1480,20.471,1.1006,0.1
1481,20.632,1.1008,0.1
1482,20.792,1.101,0.1
1483,20.952,1.1012,0.1
1484,21.113,1.1014,0.1
1485,21.273,1.1016,0.1
1486,21.434,1.1019,0.1
1487,21.594,1.1021,0.1
1488,21.754,1.1023,0.1
1489,21.915,1.1025,0.1
1490,22.075,1.1027,0.1
1491,22.236,1.1029,0.1
1492,22.396,1.1031,0.1
1493,22.556,1.1033,0.1
1494,22.717,1.1036,0.1
1495,22.877,1.1038,0.1
1496,23.038,1.104,0.1
1497,23.198,1.1042,0.1
1498,23.358,1.1044,0.1
1499,23.519,1.1046,0.1
1500,23.679,1.1048,0.1
1501,23.84,1.1051,0.1
1502,2.8271,1.231,0.1
1503,2.9875,1.2313,0.1
1504,3.1479,1.2315,0.1
1505,3.3083,1.2317,0.1
1506,3.4687,1.232,0.1
1507,3.6291,1.2322,0.1
1508,3.7895,1.2325,0.1
1509,3.9499,1.2327,0.1
1510,4.1103,1.233,0.1
1511,4.2707,1.2332,0.1
1512,4.4311,1.2334,0.1
1513,4.5915,1.2337,0.1
1514,4.7519,1.2339,0.1
1515,4.9123,1.2342,0.1
1516,5.0727,1.2344,0.1
1517,5.2331,1.2347,0.1
1518,5.3935,1.2349,0.1
1519,5.5539,1.2352,0.1
1520,5.7143,1.2354,0.1
1521,5.8747,1.2356,0.1
1522,6.0351,1.2359,0.1
1523,6.1955,1.2361,0.1
1524,6.3559,1.2364,0.1
1525,6.5163,1.2366,0.1
1526,6.6767,1.2369,0.1
1527,6.8371,1.2371,0.1
1528,6.9975,1.2373,0.1
1529,7.1579,1.2376,0.1
1530,7.3183,1.2378,0.1
1531,7.4787,1.2381,0.1
1532,7.6391,1.2383,0.1
1533,7.7995,1.2386,0.1
1534,7.9599,1.2388,0.1
1535,8.1203,1.239,0.1
1536,8.2807,1.2393,0.1
1537,8.4411,1.2395,0.1
1538,8.6015,1.2398,0.1
1539,8.7619,1.24,0.1
1540,8.9223,1.2403,0.1
1541,9.0827,1.2405,0.1
1542,9.2431,1.2408,0.1
1543,9.4035,1.241,0.1
1544,9.5639,1.2412,0.1
1545,9.7243,1.2415,0.1
1546,9.8847,1.2417,0.1
1547,10.045,1.242,0.1
1548,10.206,1.2422,0.1
1549,10.366,1.2425,0.1
1550,10.526,1.2427,0.1
1551,10.687,1.2429,0.1
1552,10.847,1.2432,0.1
1553,11.008,1.2434,0.1
1554,11.168,1.2437,0.1
1555,11.328,1.2439,0.1
1556,11.489,1.2442,0.1
1557,11.649,1.2444,0.1
1558,11.81,1.2447,0.1
1559,11.97,1.2449,0.1
1560,12.13,1.2451,0.1
1561,12.291,1.2454,0.1
1562,12.451,1.2456,0.1
1563,12.612,1.2459,0.1
1564,12.772,1.2461,0.1
1565,12.932,1.2464,0.1
1566,13.093,1.2466,0.1
1567,13.253,1.2468,0.1
1568,13.414,1.2471,0.1
1569,13.574,1.2473,0.1
1570,13.734,1.2476,0.1
1571,13.895,1.2478,0.1
1572,14.055,1.2481,0.1
1573,14.216,1.2483,0.1
1574,14.376,1.2485,0.1
1575,14.536,1.2488,0.1
1576,14.697,1.249,0.1
1577,14.857,1.2493,0.1
1578,15.018,1.2495,0.1
1579,15.178,1.2498,0.1
1580,15.338,1.25,0.1
1581,15.499,1.2503,0.1
1582,15.659,1.2505,0.1
1583,15.82,1.2507,0.1
1584,15.98,1.251,0.1
1585,16.14,1.2512,0.1
1586,16.301,1.2515,0.1
1587,16.461,1.2517,0.1
1588,16.622,1.252,0.1
1589,16.782,1.2522,0.1
1590,16.942,1.2524,0.1
1591,17.103,1.2527,0.1
1592,17.263,1.2529,0.1
1593,17.424,1.2532,0.1
1594,17.584,1.2534,0.1
1595,17.744,1.2537,0.1
1596,17.905,1.2539,0.1
1597,18.065,1.2541,0.1
1598,18.226,1.2544,0.1
1599,18.386,1.2546,0.1
1600,18.546,1.2549,0.1
1601,18.707,1.2551,0.1
1602,18.867,1.2554,0.1
1603,19.028,1.2556,0.1
1604,19.188,1.2559,0.1
1605,19.348,1.2561,0.1
1606,19.509,1.2563,0.1
1607,19.669,1.2566,0.1
1608,19.83,1.2568,0.1
1609,19.99,1.2571,0.1
1610,20.15,1.2573,0.1
1611,20.311,1.2576,0.1
1612,20.471,1.2578,0.1
1613,20.632,1.258,0.1
1614,20.792,1.2583,0.1
1615,20.952,1.2585,0.1
1616,21.113,1.2588,0.1
1617,21.273,1.259,0.1
1618,21.434,1.2593,0.1
1619,21.594,1.2595,0.1
1620,21.754,1.2597,0.1
1621,21.915,1.26,0.1
1622,22.075,1.2602,0.1
1623,22.236,1.2605,0.1
1624,22.396,1.2607,0.1
1625,22.556,1.261,0.1
1626,22.717,1.2612,0.1
1627,22.877,1.2615,0.1
1628,23.038,1.2617,0.1
1629,23.198,1.2619,0.1
1630,23.358,1.2622,0.1
1631,23.519,1.2624,0.1
1632,23.679,1.2627,0.1
1633,23.84,1.2629,0.1
1634,2.8271,1.3849,0.1
1635,2.9875,1.3852,0.1
1636,3.1479,1.3854,0.1
1637,3.3083,1.3857,0.1
1638,3.4687,1.386,0.1
1639,3.6291,1.3863,0.1
1640,3.7895,1.3865,0.1
1641,3.9499,1.3868,0.1
1642,4.1103,1.3871,0.1
1643,4.2707,1.3874,0.1
1644,4.4311,1.3876,0.1
1645,4.5915,1.3879,0.1
1646,4.7519,1.3882,0.1
1647,4.9123,1.3885,0.1
1648,5.0727,1.3887,0.1
1649,5.2331,1.389,0.1
1650,5.3935,1.3893,0.1
1651,5.5539,1.3895,0.1
1652,5.7143,1.3898,0.1
1653,5.8747,1.3901,0.1
1654,6.0351,1.3904,0.1
1655,6.1955,1.3906,0.1
1656,6.3559,1.3909,0.1
1657,6.5163,1.3912,0.1
1658,6.6767,1.3915,0.1
1659,6.8371,1.3917,0.1
1660,6.9975,1.392,0.1
1661,7.1579,1.3923,0.1
1662,7.3183,1.3926,0.1
1663,7.4787,1.3928,0.1
1664,7.6391,1.3931,0.1
1665,7.7995,1.3934,0.1
1666,7.9599,1.3937,0.1
1667,8.1203,1.3939,0.1
1668,8.2807,1.3942,0.1
1669,8.4411,1.3945,0.1
1670,8.6015,1.3948,0.1
1671,8.7619,1.395,0.1
1672,8.9223,1.3953,0.1
1673,9.0827,1.3956,0.1
1674,9.2431,1.3958,0.1
1675,9.4035,1.3961,0.1
1676,9.5639,1.3964,0.1
1677,9.7243,1.3967,0.1
1678,9.8847,1.3969,0.1
1679,10.045,1.3972,0.1
1680,10.206,1.3975,0.1
1681,10.366,1.3978,0.1
1682,10.526,1.398,0.1
1683,10.687,1.3983,0.1
1684,10.847,1.3986,0.1
1685,11.008,1.3989,0.1
1686,11.168,1.3991,0.1
1687,11.328,1.3994,0.1
1688,11.489,1.3997,0.1
1689,11.649,1.4,0.1
1690,11.81,1.4002,0.1
1691,11.97,1.4005,0.1
1692,12.13,1.4008,0.1
1693,12.291,1.4011,0.1
1694,12.451,1.4013,0.1
1695,12.612,1.4016,0.1
1696,12.772,1.4019,0.1
1697,12.932,1.4021,0.1
1698,13.093,1.4024,0.1
1699,13.253,1.4027,0.1
1700,13.414,1.403,0.1
1701,13.574,1.4032,0.1
1702,13.734,1.4035,0.1
1703,13.895,1.4038,0.1
1704,14.055,1.4041,0.1
1705,14.216,1.4043,0.1
1706,14.376,1.4046,0.1
1707,14.536,1.4049,0.1
1708,14.697,1.4052,0.1
1709,14.857,1.4054,0.1
1710,15.018,1.4057,0.1
1711,15.178,1.406,0.1
1712,15.338,1.4063,0.1
1713,15.499,1.4065,0.1
1714,15.659,1.4068,0.1
1715,15.82,1.4071,0.1
1716,15.98,1.4074,0.1
1717,16.14,1.4076,0.1
1718,16.301,1.4079,0.1
1719,16.461,1.4082,0.1
1720,16.622,1.4085,0.1
1721,16.782,1.4087,0.1
1722,16.942,1.409,0.1
1723,17.103,1.4093,0.1
1724,17.263,1.4095,0.1
1725,17.424,1.4098,0.1
1726,17.584,1.4101,0.1
1727,17.744,1.4104,0.1
1728,17.905,1.4106,0.1
1729,18.065,1.4109,0.1
1730,18.226,1.4112,0.1
1731,18.386,1.4115,0.1
1732,18.546,1.4117,0.1
1733,18.707,1.412,0.1
1734,18.867,1.4123,0.1
1735,19.028,1.4126,0.1
1736,19.188,1.4128,0.1
1737,19.348,1.4131,0.1
1738,19.509,1.4134,0.1
1739,19.669,1.4137,0.1
1740,19.83,1.4139,0.1
1741,19.99,1.4142,0.1
1742,20.15,1.4145,0.1
1743,20.311,1.4148,0.1
1744,20.471,1.415,0.1
1745,20.632,1.4153,0.1
1746,20.792,1.4156,0.1
1747,20.952,1.4158,0.1
1748,21.113,1.4161,0.1
1749,21.273,1.4164,0.1
1750,21.434,1.4167,0.1
1751,21.594,1.4169,0.1
1752,21.754,1.4172,0.1
1753,21.915,1.4175,0.1
1754,22.075,1.4178,0.1
1755,22.236,1.418,0.1
